date,close,day_of_week,month,year,returns,ma_7,ma_15,ma_30
2015-09-08,31074.785874543653,1,9,2015,-0.03785954670976843,31906.347031570036,31681.491934156853,31774.79955095321
2015-09-09,31934.250690486577,2,9,2015,0.027657948132379317,32070.382722758146,31722.987982982748,31763.27920917502
2015-09-10,33038.91002594024,3,9,2015,0.034591678576092244,32131.47590748252,31863.953573815987,31826.691538760344
2015-09-11,31990.257598153945,4,9,2015,-0.03173992201809783,32197.540596795745,31868.727189513207,31827.53787841637
2015-09-12,31866.7243684581,5,9,2015,-0.0038615890890160154,32113.628429291588,31903.311393583488,31829.987073596993
2015-09-13,32220.5834490998,6,9,2015,0.01110434434836205,32060.43839127748,31910.568833360736,31843.118683128538
2015-09-14,32480.51194544952,0,9,2015,0.008067156721737856,32086.574850304547,31949.077368489,31835.112547878412
2015-09-15,32753.787802352137,1,9,2015,0.008413532932041834,32326.4322685629,32049.55712044743,31876.81697429794
2015-09-16,31966.48543225252,2,9,2015,-0.02403698695401202,32331.037231672322,32106.396035545542,31865.325927153062
2015-09-17,31252.269051253894,3,9,2015,-0.022342662051863194,32075.802806717133,32137.480582151147,31840.404803829617
2015-09-18,32139.516841996887,4,9,2015,0.028389867925682433,32097.125555837552,32106.031189426296,31850.615750788744
2015-09-19,33252.46808066829,5,9,2015,0.03462874828339357,32295.08894329615,32221.00874327342,31900.247151600746
2015-09-20,32139.322454079756,6,9,2015,-0.03347557913259591,32283.48022972186,32200.022937479596,31898.30992568797
2015-09-21,32052.22264953437,0,9,2015,-0.0027100697181725586,32222.296044591123,32163.976866435318,31907.30851442725
2015-09-22,32636.40702116407,1,9,2015,0.018226017522007476,32205.527361564255,32186.56688569558,31960.19062485264
2015-09-23,32473.454384473152,2,9,2015,-0.0049929710885529,32277.951497595775,32279.81145302422,31980.65169359053
2015-09-24,32365.231057777837,3,9,2015,-0.0033326705996225003,32436.94606995634,32308.5434775103,32015.76573024652
2015-09-25,32600.899984637246,4,9,2015,0.007281546250626159,32502.857947476386,32279.3428080901,32071.64819095305
2015-09-26,31639.78051816873,5,9,2015,-0.029481378333770958,32272.474009976453,32255.97766942442,32062.352429468814
2015-09-27,31531.23033415894,6,9,2015,-0.003430813432711899,32185.60370713062,32233.61140047114,32068.461397027317
2015-09-28,32567.10862407679,0,9,2015,0.03285245386684599,32259.158846350965,32256.713078802943,32083.64095608184
2015-09-29,32814.78013257585,1,9,2015,0.007604958467696266,32284.640719409796,32278.997624611366,32114.037496550183
2015-09-30,32916.491162560196,2,9,2015,0.003099549336409435,32347.931687707936,32289.8445152919,32169.700817869663
2015-10-01,34325.1307017595,3,10,2015,0.042794340752866145,32627.917351133892,32447.087533259033,32276.741784402286
2015-10-02,33492.5063349351,4,10,2015,-0.0242569904266009,32755.289686890726,32596.43668550445,32366.958633827795
2015-10-03,33713.45909024045,5,10,2015,0.0065970803467427785,33051.52948290097,32701.366168720684,32403.69867907349
2015-10-04,34266.14878251694,6,10,2015,0.016393740280316704,33442.232118380685,32768.94488217726,32494.976812725345
2015-10-05,33620.79475125793,0,10,2015,-0.01883357348837178,33592.758707978,32867.70970198914,32533.866319734367
2015-10-06,33425.842445606315,1,10,2015,-0.005798563272937485,33680.053324125205,32959.2843550606,32561.63061074796
2015-10-07,33329.982500882186,2,10,2015,-0.0028678393036800642,33739.12351531406,33005.52272037514,32596.044803035365
2015-10-08,34206.09668681552,3,10,2015,0.026286067984288453,33722.11865603635,33121.03220719797,32700.42183011109
2015-10-09,33391.5845339098,4,10,2015,-0.02381189997687372,33707.70125588988,33189.45577227343,32748.999624891865
2015-10-10,33397.77297417229,5,10,2015,0.00018532933818105057,33662.60323930871,33242.580638242434,32760.96172316627
2015-10-11,32684.61087026192,6,10,2015,-0.021353582601506993,33436.669251843705,33312.23599504865,32784.10683223654
2015-10-12,33514.6965720245,0,10,2015,0.025396835992862687,33421.51236909607,33444.46707757302,32839.03923902208
2015-10-13,32835.69640368583,1,10,2015,-0.020259773704931705,33337.20579167886,33462.37292954695,32859.54300417495
2015-10-14,34224.802949630095,2,10,2015,0.04230476883652545,33465.03728435714,33556.37445068391,32917.68603764763
2015-10-15,33999.24836222146,3,10,2015,-0.006590383814352285,33435.487523700845,33628.55826399466,32959.201389643276
2015-10-16,33746.85456285642,4,10,2015,-0.007423511151660955,33486.240384978926,33590.00652140112,33018.547027330074
2015-10-17,34206.591129190834,5,10,2015,0.013623093834659983,33601.78583569587,33637.612174351496,33117.02442992797
2015-10-18,32911.98395312479,6,10,2015,-0.03784671706036402,33634.26770467628,33584.18049854379,33142.773333632234
2015-10-19,33321.278971171996,0,10,2015,0.012436048177166814,33606.6366188402,33521.18917778746,33145.06702998236
2015-10-20,34716.734480286446,1,10,2015,0.041878809943691975,33875.35634406887,33594.25182638936,33230.98076418925
2015-10-21,33763.66498958984,2,10,2015,-0.027452740154400135,33809.47949263454,33616.7733293216,33288.0288421911
2015-10-22,33265.50899732888,3,10,2015,-0.014754203739865135,33704.65958336417,33612.475095751375,33308.99890806326
2015-10-23,33473.67208547042,4,10,2015,0.006257625222516605,33665.63351516617,33563.646788995036,33342.3394980965
2015-10-24,34138.10117772271,5,10,2015,0.0198493039710661,33655.84923638501,33613.41456524923,33401.43516876133
2015-10-25,32894.92261930327,6,10,2015,-0.03641616011234672,33653.411902981934,33579.89120825796,33411.2359232502
2015-10-26,33359.36768695031,0,10,2015,0.014119050317342952,33658.85314809312,33624.874996037186,33468.55549554292
2015-10-27,32312.90925081959,1,10,2015,-0.03136925273736768,33315.44954388357,33544.75584129019,33494.6114594316
2015-10-28,32265.330488764143,2,10,2015,-0.0014724382037571981,33101.40175805133,33506.731446962076,33484.55218825452
2015-10-29,33707.25411525276,3,10,2015,0.04468956631300425,33164.50820346903,33472.22819133692,33514.30132101042
2015-10-30,33437.66792926549,4,10,2015,-0.007997868502296224,33159.36475258261,33434.78949580652,33531.67387990059
2015-10-31,33513.867703153934,5,10,2015,0.00227886029760338,33070.18854192993,33419.25703849303,33504.63177994707
2015-11-01,33918.69958533427,6,11,2015,0.012079533337246984,33216.442394220074,33400.06426890259,33518.83822162705
2015-11-02,34111.2145389922,0,11,2015,0.005675776371484975,33323.84908736891,33480.01297462708,33532.09673658544
2015-11-03,33179.31498610484,1,11,2015,-0.02731944803144193,33447.621335266806,33470.54870895594,33495.8689433717
2015-11-04,32484.08200538188,2,11,2015,-0.0209538075458795,33478.87155192648,33321.70521062897,33457.97851850917
2015-11-05,33989.939940255244,3,11,2015,0.04635679514119806,33519.25524121255,33336.79020734,33476.781768330795
2015-11-06,32969.81300686078,4,11,2015,-0.030012613590596593,33452.41882372616,33317.077141308786,33464.776118530084
2015-11-07,33413.726693911725,5,11,2015,0.013464246429258475,33438.11296526299,33313.08078187154,33438.36378543329
2015-11-08,33049.59564489034,6,11,2015,-0.01089764851305064,33313.95525948529,33240.51374634938,33426.96415579931
2015-11-09,32703.686528990245,0,11,2015,-0.010466364539427397,33112.879829485006,33227.764673661855,33403.827940959905
2015-11-10,34535.51533553831,1,11,2015,0.05601291478024151,33306.62273654693,33306.174516901054,33465.524756469116
2015-11-11,34030.85808009222,2,11,2015,-0.014612703778790204,33527.59074721984,33420.70443885256,33482.73014007138
2015-11-12,33576.16811573005,3,11,2015,-0.013361107830194952,33468.48048657338,33508.09361398362,33507.412530472844
2015-11-13,32923.10706387152,4,11,2015,-0.019450136466066192,33461.80820900349,33455.81714389154,33464.022667614234
2015-11-14,32526.765413008845,5,11,2015,-0.012038403607951165,33335.09945458879,33395.09030947443,33414.93990264048
2015-11-15,32579.68397792891,6,11,2015,0.001626923681101733,33267.96921645144,33332.81139445943,33376.034216476226
2015-11-16,33031.789879405966,0,11,2015,0.013876927160598962,33314.84112365369,33273.68408073087,33336.87417481673
2015-11-17,33462.75230435994,1,11,2015,0.013046898957863151,33161.58926205678,33230.45326508872,33355.2331198579
2015-11-18,34041.626837850476,2,11,2015,0.017299071165019164,33163.12765602225,33287.94072187176,33379.24471541385
2015-11-19,34157.90129799431,3,11,2015,0.003415655212298807,33246.23239634571,33399.528674712594,33360.616942670786
2015-11-20,33270.824218962596,4,11,2015,-0.025969894089593826,33295.90627564443,33351.58762662642,33344.18891698321
2015-11-21,34432.75913601006,5,11,2015,0.03492353869566078,33568.19109321604,33449.1173685697,33383.097254939246
2015-11-22,34135.92309128374,6,11,2015,-0.008620745248843376,33790.51096655244,33497.26379506117,33405.172288466354
2015-11-23,33780.099170714944,0,11,2015,-0.010423738054989085,33897.4122938823,33545.96403011614,33393.238888232765
2015-11-24,34031.36810472903,1,11,2015,0.007438371709456604,33978.64312250645,33634.476135165394,33431.120404413625
2015-11-25,34149.2087457032,2,11,2015,0.0034627065421386494,33994.01196648541,33608.72236250972,33457.44843970539
2015-11-26,33708.19321959109,3,11,2015,-0.012914370268318431,33929.76795528495,33587.211371809644,33503.9579053311
2015-11-27,33645.837501394635,4,11,2015,-0.0018498683032414087,33983.34128134667,33591.85599752062,33549.97480575212
2015-11-28,34180.49599433407,5,11,2015,0.015890776768962223,33947.30368967867,33675.68192621812,33565.74953505483
2015-11-29,32518.413394450967,6,11,2015,-0.048626637839270126,33716.230875845424,33675.12512498093,33535.10771722768
2015-11-30,32417.53769039128,0,11,2015,-0.00310211026706797,33521.57923579918,33664.31537247842,33498.56338346892
2015-12-01,32784.62788083388,1,12,2015,0.01132381471870425,33343.47348952845,33647.83790590695,33460.76099331891
2015-12-02,32180.857135916533,2,12,2015,-0.01841627567382942,33062.280402416065,33562.37822801072,33396.41574654972
2015-12-03,34212.98372953714,3,12,2015,0.06314706239917345,33134.393332408355,33573.80202078984,33430.871371330795
2015-12-04,33785.877463062985,4,12,2015,-0.01248374797856111,33154.39904121812,33549.00043179441,33474.2645532535
2015-12-05,33348.62375216443,5,12,2015,-0.012941907794953411,33035.56014947961,33554.1870673412,33452.88734698381
2015-12-06,32496.918723111205,6,12,2015,-0.025539435611580452,33032.489482145356,33425.13103981461,33437.12420419216
2015-12-07,33919.750568399766,0,12,2015,0.043783592451079656,33247.091321860855,33410.71953828901,33453.99166667509
2015-12-08,33900.698006749524,1,12,2015,-0.0005616952168272515,33406.52991127737,33418.75946069132,33482.36174540372
2015-12-09,33545.8363139417,2,12,2015,-0.010467681011676389,33601.52693670954,33386.39067463883,33510.43340490211
2015-12-10,34393.53117819637,3,12,2015,0.025269749018073107,33627.31942937514,33402.67883680504,33505.70059965738
2015-12-11,34211.53567142547,4,12,2015,-0.005291562120445348,33688.12774485549,33436.23500026066,33511.72318603515
2015-12-12,34161.946416166415,5,12,2015,-0.0014494893107201978,33804.31669685578,33470.64226124545,33531.24912938303
2015-12-13,34155.25379157684,6,12,2015,-0.0001959087608195409,34041.221706636585,33468.9594477283,33572.32068697321
2015-12-14,32788.87110364756,0,12,2015,-0.04000505152932732,33879.66749738627,33486.98996167474,33581.057543327835
2015-12-15,33389.63514957828,1,12,2015,0.018322193650146534,33806.658517790376,33551.796458953875,33608.05591571615
2015-12-16,33975.56484067635,2,12,2015,0.017548250781215025,33868.048307323894,33631.1922562767,33639.51508109183
2015-12-17,33777.91290304315,3,12,2015,-0.005817473191691125,33780.102839444866,33737.66264075181,33650.02043438127
2015-12-18,34683.188867438235,4,12,2015,0.02680082594189903,33847.48186744669,33769.00964994522,33671.40583536753
2015-12-19,34471.36801706731,5,12,2015,-0.006107306083662611,33891.684953289674,33814.70902021217,33681.854726003294
2015-12-20,33402.25205966436,6,12,2015,-0.031014607742681277,33784.113277302175,33818.284240712164,33686.235654026685
2015-12-21,33325.66621506865,0,12,2015,-0.0022928347603300425,33860.79829321948,33873.53407350933,33649.33255666197
2015-12-22,34260.38250240282,1,12,2015,0.028047940026222795,33985.190772194415,33896.242869109534,33653.48120369927
2015-12-23,33442.66360541188,2,12,2015,-0.023867769045882392,33909.062024299485,33865.70724235369,33642.233351522504
2015-12-24,34288.09974705071,3,12,2015,0.025280167621039018,33981.94585915771,33915.19147122763,33650.79107293322
2015-12-25,35335.763311129806,4,12,2015,0.030554728077901272,34075.170779685075,33978.006946756526,33690.34289178078
2015-12-26,34042.49531145977,5,12,2015,-0.03659940746950541,34013.90325031257,33966.73758942548,33701.48629484307
2015-12-27,33603.03056938743,6,12,2015,-0.012909298747098452,34042.585894558724,33929.476532973546,33700.05939710949
2015-12-28,34083.754180421616,0,12,2015,0.01430595999493356,34150.88417532344,33924.70989222986,33696.834669979085
2015-12-29,33877.055904228306,1,12,2015,-0.006064422220015908,34096.12323272707,33997.25554560191,33742.12275363832
2015-12-30,34342.01519874555,2,12,2015,0.01372490265481452,34224.602031774746,34060.74754887973,33806.2720039168
2015-12-31,34704.51592646828,3,12,2015,0.010555604428710952,34284.090057405825,34109.34428793252,33870.268272104615
2016-01-01,30143.716410287678,4,1,2016,-0.13141804155528336,33542.36907157123,33867.06452174883,33802.36358125032
2016-01-02,30739.226335966,5,1,2016,0.01975569029288904,33070.47350364355,33604.13368631734,33686.571668131284
2016-01-03,31286.06408833611,6,1,2016,0.017789574350161486,32739.478292064792,33391.7800910686,33603.24455564038
2016-01-04,30357.307871561203,0,1,2016,-0.029685939853366206,32207.128819370442,33188.78381186172,33503.53402628694
2016-01-05,29848.900086611575,1,1,2016,-0.01674745952772394,31631.677988282343,32956.999403297916,33415.266738403625
2016-01-06,29866.178858979434,2,1,2016,0.0005788746760424512,30992.27279688718,32664.05249373636,33280.147681422946
2016-01-07,30209.79735144348,3,1,2016,0.011505271366870407,30350.17014331221,32448.52807680513,33157.11765957941
2016-01-08,30214.25345136415,4,1,2016,0.00014750512454053677,30360.246863465996,32176.938323759357,33046.064897493496
2016-01-09,31003.32067920566,5,1,2016,0.02611572809871565,30397.97462678594,31888.108814964413,32933.05788086047
2016-01-10,29887.55458941262,6,1,2016,-0.035988599458038006,30198.18755551116,31611.112766827937,32788.92517812671
2016-01-11,30048.321332209838,0,1,2016,0.005379053087674501,30154.04662131811,31374.1321510161,32651.804341994823
2016-01-12,31352.831898010325,1,1,2016,0.043413758505109534,30368.8940229465,31192.070665522016,32558.39027887594
2016-01-13,30629.352416729955,2,1,2016,-0.023075410975117783,30477.91881691086,30975.55709968879,32486.40632264535
2016-01-14,31375.439625744984,3,1,2016,0.024358569481459647,30644.439141811075,30777.785394822084,32419.26647185091
2016-01-15,30985.821861844524,4,1,2016,-0.012417922060947384,30754.66320045113,30529.872457180503,32319.608372556515
2016-01-16,30459.84037423593,5,1,2016,-0.016974908393708965,30677.023156884028,30550.947388110384,32209.005954929606
2016-01-17,31438.422463722833,6,1,2016,0.032126960531107196,30898.575710356912,30597.560463294176,32100.84707480576
2016-01-18,31677.91621701541,0,1,2016,0.007617868026582153,31131.374979614855,30623.68393853946,32007.732014804027
2016-01-19,31823.645580015957,1,1,2016,0.004600345616239565,31198.63407704423,30721.439785769777,31955.111798815746
2016-01-20,31396.916686471854,2,1,2016,-0.013409176911273524,31308.286115578783,30824.64089242713,31890.820147862523
2016-01-21,31689.710629664616,3,1,2016,0.009325563593284958,31353.18197328159,30946.209677139475,31805.131085437915
2016-01-22,30468.002081704573,4,1,2016,-0.03855221533062547,31279.20771897588,30963.423325823547,31705.97570131434
2016-01-23,30681.16660794239,5,1,2016,0.006996340805878409,31310.825752362518,30994.55086959543,31585.7445966774
2016-01-24,31499.3083180449,6,1,2016,0.0266659257308266,31319.523731551388,31027.616712184714,31457.862763574565
2016-01-25,31338.93460582542,0,1,2016,-0.005091340755809748,31271.09778709567,31124.375379945566,31367.744073386755
